110,-99.631,0.00214299,0.0786465,0.0125113
111,-100.261,0.0019621,0.0799544,0.0125135
112,-100.899,0.00179082,0.0813026,0.0125151
113,-101.545,0.00162916,0.0826927,0.0125162
114,-102.199,0.00147705,0.0841265,0.0125169
115,-102.861,0.00133442,0.0856059,0.0125171
116,-103.531,0.00120114,0.0871329,0.0125168
117,-104.209,0.00107706,0.0887095,0.0125161
118,-104.895,0.000961993,0.0903381,0.0125149
119,-105.59,0.000855714,0.0920208,0.0125134
120,-106.293,0.000757967,0.09376,0.0125114
121,-107.003,0.000668465,0.0955583,0.012509
122,-107.723,0.00058689,0.0974183,0.0125063
123,-108.45,0.000512898,0.0993427,0.0125032
124,-109.186,0.000446122,0.101335,0.0124998
125,-109.931,0.000386173,0.103397,0.012496
126,-110.683,0.000332645,0.105533,0.0124919
127,-111.445,0.000285121,0.107746,0.0124874
128,-112.215,0.000243173,0.110039,0.0124827
129,-112.993,0.00020637,0.112417,0.0124777
130,-113.78,0.000174282,0.114883,0.0124723
131,-114.576,0.000146482,0.117442,0.0124667
132,-115.38,0.000122553,0.120096,0.0124609
133,-116.193,0.00010209,0.122852,0.0124548
134,-117.015,8.47076e-05,0.125714,0.0124484
135,-117.845,7.00376e-05,0.128687,0.0124418
136,-118.685,5.77365e-05,0.131775,0.0124349
137,-119.533,4.74855e-05,0.134985,0.0124278
138,-120.39,3.89928e-05,0.138322,0.0124205
139,-121.257,3.19945e-05,0.141792,0.012413
140,-122.132,2.62548e-05,0.145402,0.0124053
141,-123.016,2.15656e-05,0.149158,0.0123973
142,-123.909,1.77457e-05,0.153067,0.0123892
143,-124.812,1.46392e-05,0.157136,0.0123808
144,-125.723,1.21142e-05,0.161373,0.0123723
145,-126.644,1.00599e-05,0.165786,0.0123636
146,-127.574,8.38493e-06,0.170383,0.0123547
147,-128.513,7.01457e-06,0.175173,0.0123456
148,-129.461,5.88852e-06,0.180164,0.0123363
149,-130.419,4.95856e-06,0.185367,0.0123269
150,-131.386,4.18642e-06,0.19079,0.0123173
151,-132.363,3.54192e-06,0.196445,0.0123075
152,-133.349,3.00132e-06,0.202342,0.0122975
153,-134.344,2.54592e-06,0.208491,0.0122874
154,-135.349,2.16093e-06,0.214905,0.0122771
155,-136.364,1.83456e-06,0.221595,0.0122666
156,-137.388,1.55735e-06,0.228573,0.012256
157,-138.422,1.32157e-06,0.235852,0.0122452
158,-139.465,1.1209e-06,0.243445,0.0122342
159,-140.518,9.50055e-07,0.251364,0.0122231
160,-141.581,8.04617e-07,0.259625,0.0122118
161,-142.654,6.80849e-07,0.268239,0.0122003
162,-143.736,5.75578e-07,0.277222,0.0121886
163,-144.829,4.861e-07,0.286586,0.0121768
164,-145.931,4.10106e-07,0.296348,0.0121648
165,-147.043,3.45619e-07,0.30652,0.0121526
166,-148.165,2.90948e-07,0.317116,0.0121403
167,-149.297,2.44645e-07,0.32815,0.0121278
168,-150.439,2.0547e-07,0.339636,0.0121151
169,-151.592,1.72362e-07,0.351586,0.0121022
170,-152.754,1.44412e-07,0.364012,0.0120891
171,-153.966,1.20127e-07,0.377372,0.0120754
172,-155.189,9.9795e-08,0.391264,0.0120614
173,-156.423,8.28006e-08,0.405695,0.0120473
174,-157.667,6.86179e-08,0.420673,0.0120329
175,-158.921,5.68025e-08,0.436202,0.0120184
176,-160.186,4.69829e-08,0.452283,0.0120036
177,-161.462,3.88569e-08,0.468915,0.0119886
178,-162.749,3.22056e-08,0.486091,0.0119733
179,-164.047,2.698e-08,0.503802,0.0119579
180,-165.399,2.42099e-08,0.52266,0.0119416
181,-166.763,3.24501e-08,0.54205,0.0119251
182,-168.138,1.40497e-07,0.561942,0.0119083
183,-169.278,4.5808e-07,0.578513,0.0118944
184,-170.081,2.42067e-07,0.59016,0.0118847
185,-170.987,3.17133e-07,0.603347,0.0118737
186,-171.91,5.78588e-07,0.616727,0.0118626
187,-172.692,4.662e-07,0.627989,0.0118533
188,-173.537,7.50016e-07,0.640167,0.0118432
189,-174.225,4.19874e-07,0.650011,0.011835
190,-174.985,5.03703e-07,0.660856,0.0118259
191,-175.793,1.11298e-06,0.672378,0.0118163
192,-176.317,2.68235e-07,0.679763,0.0118101
193,-176.976,2.22858e-07,0.689002,0.0118023
194,-177.794,8.74144e-07,0.700437,0.0117927
195,-178.272,2.0228e-07,0.707034,0.0117871
196,-178.889,1.78857e-07,0.715486,0.0117799
197,-179.671,8.44006e-07,0.726139,0.0117707
198,-180.109,1.85991e-07,0.732017,0.0117656
199,-180.687,1.71257e-07,0.739724,0.0117589
200,-181.435,9.48782e-07,0.749613,0.0117502
201,-181.82,1.81259e-07,0.754614,0.0117458
202,-182.345,1.37291e-07,0.761383,0.0117398
203,-183.042,7.15199e-07,0.770286,0.0117318
204,-183.445,1.81607e-07,0.77535,0.0117272
205,-183.988,2.44566e-07,0.782099,0.011721
206,-184.56,5.10796e-07,0.789092,0.0117146
207,-185.034,3.66436e-07,0.794774,0.0117093
208,-185.568,6.19599e-07,0.801109,0.0117033
209,-186.038,5.24363e-07,0.806587,0.0116981
210,-186.532,6.71423e-07,0.81227,0.0116926
211,-187.028,1.01992e-06,0.817922,0.0116871
212,-187.413,3.79401e-07,0.822217,0.0116829
213,-187.847,2.9896e-07,0.827009,0.0116782
214,-188.357,7.12876e-07,0.832559,0.0116726
215,-188.742,3.39477e-07,0.836672,0.0116684
216,-189.183,3.94336e-07,0.841328,0.0116636
217,-189.675,1.0077e-06,0.846436,0.0116583
218,-189.999,2.66418e-07,0.849742,0.0116548
219,-190.4,2.24321e-07,0.85378,0.0116505
220,-190.898,8.21015e-07,0.858724,0.0116452
221,-191.212,2.26854e-07,0.861779,0.0116419
222,-191.612,2.41573e-07,0.865614,0.0116376
223,-192.102,1.03856e-06,0.870241,0.0116325
224,-192.373,2.07886e-07,0.872756,0.0116296
225,-192.745,1.79758e-07,0.876147,0.0116257
226,-193.227,8.90536e-07,0.880479,0.0116207
227,-193.496,1.91536e-07,0.88285,0.0116179
228,-193.863,1.94248e-07,0.886035,0.0116141
229,-194.333,1.03489e-06,0.890041,0.0116092
230,-194.577,1.95032e-07,0.892082,0.0116067
231,-194.923,1.72012e-07,0.894933,0.0116032
232,-195.376,9.11518e-07,0.898603,0.0115985
233,-195.622,1.87801e-07,0.900558,0.011596
234,-195.963,1.86009e-07,0.90322,0.0115926
235,-196.402,1.00934e-06,0.906594,0.0115881
236,-196.632,1.9254e-07,0.908321,0.0115858
237,-196.956,1.72742e-07,0.910723,0.0115826
238,-197.38,9.1856e-07,0.913809,0.0115783
239,-197.611,1.88636e-07,0.915451,0.011576
240,-197.929,1.83946e-07,0.917685,0.0115729
241,-198.34,9.8558e-07,0.920518,0.0115688
242,-198.558,1.92115e-07,0.921989,0.0115667
243,-198.864,1.74658e-07,0.924016,0.0115637
244,-199.262,9.21093e-07,0.926612,0.0115598
245,-199.479,1.90061e-07,0.927999,0.0115576
246,-199.778,1.8327e-07,0.929879,0.0115547
247,-200.165,9.66257e-07,0.932263,0.011551
248,-200.373,1.9253e-07,0.933518,0.011549
249,-200.661,1.76776e-07,0.935231,0.0115462
250,-201.037,9.20928e-07,0.937418,0.0115426
251,-201.243,1.91629e-07,0.938594,0.0115406
252,-201.525,1.8331e-07,0.940179,0.011538
253,-201.89,9.50646e-07,0.942189,0.0115345
254,-202.089,1.93448e-07,0.94326,0.0115326
255,-202.362,1.78911e-07,0.94471,0.01153
256,-202.717,9.18899e-07,0.946556,0.0115267
257,-202.913,1.93274e-07,0.947555,0.0115249
258,-203.181,1.83857e-07,0.948896,0.0115224
259,-203.527,9.37873e-07,0.950593,0.0115192
260,-203.717,1.94705e-07,0.951508,0.0115174
261,-203.977,1.8102e-07,0.952738,0.011515
262,-204.314,9.156e-07,0.954298,0.0115119
263,-204.502,1.94989e-07,0.955149,0.0115102
264,-204.756,1.84789e-07,0.956285,0.0115079
265,-205.085,9.27225e-07,0.957721,0.0115049
266,-205.267,1.96202e-07,0.958503,0.0115032
267,-205.515,1.83103e-07,0.959547,0.011501
268,-205.836,9.11473e-07,0.960868,0.0114981
269,-206.016,1.96778e-07,0.961595,0.0114965
270,-206.259,1.86023e-07,0.962559,0.0114943
271,-206.571,9.18147e-07,0.963776,0.0114915
272,-206.747,1.97882e-07,0.964445,0.0114899
273,-206.984,1.85174e-07,0.965333,0.0114878
274,-207.29,9.06836e-07,0.966453,0.0114851
275,-207.463,1.98649e-07,0.967074,0.0114836
276,-207.695,1.875e-07,0.967894,0.0114815
277,-207.994,9.10227e-07,0.968927,0.0114789
278,-208.163,1.99712e-07,0.9695,0.0114774
279,-208.39,1.87258e-07,0.970256,0.0114755
280,-208.682,9.01912e-07,0.971208,0.0114729
281,-208.849,2.00611e-07,0.971739,0.0114715
282,-209.072,1.89182e-07,0.972438,0.0114696
283,-209.358,9.03155e-07,0.973316,0.0114671
284,-209.521,2.01675e-07,0.973807,0.0114657
285,-209.739,1.89377e-07,0.974452,0.0114638
286,-210.019,8.96848e-07,0.975261,0.0114614
287,-210.18,2.02672e-07,0.975717,0.0114601
288,-210.394,1.9104e-07,0.976313,0.0114583
289,-210.668,8.96707e-07,0.97706,0.011456
290,-210.826,2.03764e-07,0.977482,0.0114546
291,-211.036,1.91556e-07,0.978032,0.0114529
292,-211.304,8.91735e-07,0.978721,0.0114506
293,-211.46,2.04844e-07,0.979113,0.0114493
294,-211.666,1.93062e-07,0.979622,0.0114476
295,-211.929,8.90713e-07,0.980258,0.0114454
296,-212.082,2.05983e-07,0.980621,0.0114441
297,-212.284,1.93818e-07,0.981091,0.0114425
298,-212.542,8.86625e-07,0.981679,0.0114403
299,-212.693,2.07138e-07,0.982015,0.0114391
300,-212.891,1.95241e-07,0.982451,0.0114375
301,-213.144,8.8505e-07,0.982994,0.0114354
302,-213.293,2.08338e-07,0.983306,0.0114342
303,-213.488,1.96185e-07,0.983708,0.0114326
304,-213.736,8.81542e-07,0.98421,0.0114306
305,-213.882,2.09571e-07,0.9845,0.0114294
306,-214.074,1.97581e-07,0.984873,0.0114279
307,-214.317,8.79621e-07,0.985336,0.0114259
308,-214.462,2.10843e-07,0.985605,0.0114248
309,-214.65,1.9868e-07,0.98595,0.0114233
310,-214.889,8.7649e-07,0.986379,0.0114214
311,-215.031,2.1216e-07,0.986628,0.0114202
312,-215.217,2.00092e-07,0.986948,0.0114188
313,-215.452,8.74352e-07,0.987345,0.0114169
314,-215.592,2.13519e-07,0.987576,0.0114158
315,-215.774,2.01331e-07,0.987872,0.0114144
316,-216.005,8.71457e-07,0.988239,0.0114126
317,-216.143,2.14931e-07,0.988454,0.0114115
318,-216.323,2.02794e-07,0.988729,0.0114101
319,-216.549,8.69176e-07,0.989068,0.0114083
320,-216.686,2.16392e-07,0.989268,0.0114073
321,-216.863,2.04168e-07,0.989522,0.0114059
322,-217.085,8.66421e-07,0.989836,0.0114042
323,-217.22,2.17915e-07,0.990022,0.0114031
324,-217.394,2.05713e-07,0.990258,0.0114018
325,-217.613,8.64039e-07,0.990549,0.0114001
326,-217.746,2.19497e-07,0.990722,0.0113991
327,-217.917,2.0723e-07,0.99094,0.0113978
328,-218.133,8.61353e-07,0.991209,0.0113962
329,-218.264,2.21153e-07,0.99137,0.0113952
330,-218.433,2.08887e-07,0.991573,0.0113939
331,-218.645,8.58882e-07,0.991822,0.0113923
332,-218.775,2.22882e-07,0.991972,0.0113913
333,-218.941,2.10563e-07,0.99216,0.0113901
334,-219.149,8.56208e-07,0.992391,0.0113885
335,-219.278,2.24698e-07,0.99253,0.0113875
336,-219.442,2.12369e-07,0.992705,0.0113863
337,-219.647,8.53646e-07,0.992918,0.0113848
338,-219.774,2.26608e-07,0.993048,0.0113839
339,-219.935,2.14232e-07,0.99321,0.0113827
340,-220.137,8.50936e-07,0.993408,0.0113812
341,-220.262,2.28626e-07,0.993529,0.0113802
342,-220.422,2.1623e-07,0.993679,0.0113791
343,-220.62,8.48264e-07,0.993863,0.0113776
344,-220.745,2.30762e-07,0.993975,0.0113767
345,-220.902,2.18323e-07,0.994115,0.0113756
346,-221.097,8.45467e-07,0.994285,0.0113741
347,-221.22,2.33035e-07,0.99439,0.0113733
348,-221.375,2.20569e-07,0.99452,0.0113721
349,-221.567,8.42651e-07,0.994677,0.0113707
350,-221.689,2.35464e-07,0.994775,0.0113699
351,-221.842,2.22955e-07,0.994896,0.0113688
352,-222.031,8.3971e-07,0.995042,0.0113674
353,-222.152,2.38072e-07,0.995133,0.0113665
354,-222.303,2.2553e-07,0.995245,0.0113655
355,-222.489,8.36699e-07,0.99538,0.0113641
356,-222.609,2.40888e-07,0.995465,0.0113633
357,-222.757,2.28301e-07,0.995569,0.0113622
358,-222.941,8.33543e-07,0.995695,0.0113609
359,-223.059,2.43949e-07,0.995774,0.0113601
360,-223.206,2.3132e-07,0.995871,0.0113591
361,-223.387,8.3026e-07,0.995988,0.0113578
362,-223.504,2.47297e-07,0.996062,0.011357
363,-223.65,2.34618e-07,0.996152,0.0113559
364,-223.828,8.26789e-07,0.99626,0.0113547
365,-223.944,2.50989e-07,0.996329,0.0113539
366,-224.087,2.38261e-07,0.996412,0.0113529
367,-224.263,8.2312e-07,0.996513,0.0113517
368,-224.378,2.55098e-07,0.996577,0.0113509
369,-224.52,2.42313e-07,0.996655,0.0113499
370,-224.692,8.19189e-07,0.996748,0.0113487
371,-224.807,2.59718e-07,0.996808,0.0113479
372,-224.947,2.46871e-07,0.996881,0.011347
373,-225.116,8.14956e-07,0.996967,0.0113458
374,-225.23,2.64972e-07,0.997023,0.011345
375,-225.369,2.52054e-07,0.997091,0.0113441
376,-225.536,8.10338e-07,0.99717,0.0113429
377,-225.649,2.71029e-07,0.997223,0.0113422
378,-225.786,2.58033e-07,0.997286,0.0113412
379,-225.95,8.05252e-07,0.99736,0.0113401
380,-226.063,2.78121e-07,0.99741,0.0113394
381,-226.198,2.65032e-07,0.997468,0.0113385
382,-226.359,7.99571e-07,0.997536,0.0113374
383,-226.471,2.86577e-07,0.997583,0.0113366
384,-226.605,2.73379e-07,0.997637,0.0113357
385,-226.764,7.93136e-07,0.997701,0.0113347
386,-226.876,2.96873e-07,0.997744,0.0113339
387,-227.008,2.83543e-07,0.997795,0.011333
388,-227.163,7.85725e-07,0.997854,0.011332
389,-227.275,3.09728e-07,0.997895,0.0113313
390,-227.406,2.96232e-07,0.997942,0.0113304
391,-227.559,7.77034e-07,0.997996,0.0113294
392,-227.671,3.2626e-07,0.998035,0.0113287
393,-227.8,3.12549e-07,0.998079,0.0113278
394,-227.949,7.66634e-07,0.998129,0.0113268
395,-228.062,3.48289e-07,0.998165,0.0113261
396,-228.189,3.34286e-07,0.998206,0.0113253
397,-228.335,7.53916e-07,0.998252,0.0113243
398,-228.449,3.78935e-07,0.998287,0.0113236
399,-228.575,3.64511e-07,0.998325,0.0113228
400,-228.717,7.38011e-07,0.998367,0.0113218
401,-228.832,4.23873e-07,0.998401,0.0113211
402,-228.957,4.08791e-07,0.998436,0.0113203
403,-229.094,7.17701e-07,0.998474,0.0113194
404,-229.211,4.94207e-07,0.998506,0.0113186
405,-229.335,4.7797e-07,0.99854,0.0113178
406,-229.467,6.9139e-07,0.998574,0.011317
407,-229.599,1.04676e-06,0.998608,0.0113162
408,-229.703,4.11159e-07,0.998634,0.0113155
409,-229.818,2.78798e-07,0.998663,0.0113148
410,-229.954,5.40048e-07,0.998696,0.0113139
411,-230.073,4.69408e-07,0.998724,0.0113131
412,-230.2,6.18607e-07,0.998754,0.0113123
413,-230.327,8.51719e-07,0.998783,0.0113115
414,-230.438,5.25877e-07,0.998808,0.0113108
415,-230.554,4.20826e-07,0.998834,0.0113101
416,-230.68,5.8095e-07,0.998861,0.0113093
417,-230.807,8.37741e-07,0.998888,0.0113085
418,-230.916,5.1247e-07,0.99891,0.0113078
419,-231.031,4.18671e-07,0.998934,0.0113071
420,-231.155,5.94401e-07,0.998959,0.0113063
421,-231.281,8.8118e-07,0.998983,0.0113055
422,-231.386,4.78601e-07,0.999003,0.0113049
423,-231.498,3.75317e-07,0.999024,0.0113042
424,-231.623,5.8417e-07,0.999047,0.0113034
425,-231.749,9.49627e-07,0.99907,0.0113026
426,-231.849,4.17143e-07,0.999088,0.011302
427,-231.959,3.10204e-07,0.999107,0.0113013
428,-232.086,5.78915e-07,0.999129,0.0113005
429,-232.2,5.79775e-07,0.999148,0.0112998
430,-232.315,6.03584e-07,0.999167,0.0112991
431,-232.43,6.53357e-07,0.999185,0.0112984
432,-232.545,7.35509e-07,0.999204,0.0112977
433,-232.661,8.61271e-07,0.999221,0.011297
434,-232.777,1.04928e-06,0.999239,0.0112963
435,-232.875,4.91139e-07,0.999254,0.0112957
436,-232.979,3.21196e-07,0.999269,0.0112951
437,-233.099,4.98469e-07,0.999286,0.0112943
438,-233.213,5.84464e-07,0.999302,0.0112936
439,-233.327,7.12581e-07,0.999318,0.011293
440,-233.442,9.03549e-07,0.999333,0.0112923
441,-233.543,5.38331e-07,0.999347,0.0112916
442,-233.647,4.02584e-07,0.99936,0.011291
443,-233.762,5.4395e-07,0.999375,0.0112903
444,-233.881,9.54773e-07,0.99939,0.0112896
445,-233.974,3.91403e-07,0.999401,0.0112891
446,-234.077,2.92039e-07,0.999414,0.0112884
447,-234.198,5.88746e-07,0.999428,0.0112877
448,-234.304,5.31073e-07,0.99944,0.0112871
449,-234.414,6.21598e-07,0.999452,0.0112864
450,-234.524,7.555e-07,0.999465,0.0112858
451,-234.635,9.53686e-07,0.999477,0.0112851
452,-234.73,5.16099e-07,0.999487,0.0112845
453,-234.83,3.6755e-07,0.999498,0.0112839
454,-234.942,5.27106e-07,0.999509,0.0112833
455,-235.059,1.0255e-06,0.999521,0.0112826
456,-235.146,3.46385e-07,0.999529,0.0112821
457,-235.245,2.45782e-07,0.999539,0.0112815
458,-235.364,5.82789e-07,0.99955,0.0112808
459,-235.465,4.61729e-07,0.99956,0.0112802
460,-235.572,5.58721e-07,0.99957,0.0112796
461,-235.679,7.01377e-07,0.999579,0.0112789
462,-235.786,9.13542e-07,0.999589,0.0112783
463,-235.88,5.21707e-07,0.999597,0.0112778
464,-235.977,3.86893e-07,0.999605,0.0112772
465,-236.085,5.42902e-07,0.999614,0.0112766
466,-236.198,9.92415e-07,0.999623,0.0112759
467,-236.283,3.70301e-07,0.99963,0.0112754
468,-236.379,2.67836e-07,0.999637,0.0112749
469,-236.493,5.80758e-07,0.999646,0.0112742
470,-236.592,5.04123e-07,0.999654,0.0112736
471,-236.695,6.02458e-07,0.999661,0.011273
472,-236.799,7.45957e-07,0.999669,0.0112724
473,-236.903,9.57113e-07,0.999676,0.0112718
474,-236.992,5.0829e-07,0.999682,0.0112713
475,-237.086,3.60798e-07,0.999689,0.0112708
476,-237.191,5.2634e-07,0.999696,0.0112702
477,-237.301,1.0423e-06,0.999703,0.0112696
478,-237.381,3.397e-07,0.999708,0.0112691
479,-237.474,2.37598e-07,0.999714,0.0112686
480,-237.587,5.77459e-07,0.999721,0.0112679
481,-237.68,4.56461e-07,0.999727,0.0112674
482,-237.781,5.57533e-07,0.999733,0.0112668
483,-237.882,7.04907e-07,0.999739,0.0112663
484,-237.983,9.2268e-07,0.999745,0.0112657
485,-238.07,5.15917e-07,0.99975,0.0112652
486,-238.162,3.78672e-07,0.999755,0.0112647
487,-238.263,5.385e-07,0.99976,0.0112641
488,-238.369,1.00649e-06,0.999766,0.0112635
489,-238.449,3.61622e-07,0.99977,0.0112631
490,-238.539,2.58528e-07,0.999775,0.0112625
491,-238.647,5.77465e-07,0.99978,0.0112619
492,-238.739,4.942e-07,0.999785,0.0112614
493,-238.836,5.94855e-07,0.999789,0.0112609
494,-238.934,7.40317e-07,0.999794,0.0112603
495,-239.032,9.52758e-07,0.999798,0.0112598
496,-239.116,5.09789e-07,0.999802,0.0112593
497,-239.204,3.62643e-07,0.999806,0.0112588
498,-239.303,5.25727e-07,0.999811,0.0112583
499,-239.406,1.03307e-06,0.999815,0.0112577
500,-239.482,3.43735e-07,0.999818,0.0112573
501,-239.57,2.41547e-07,0.999822,0.0112568
502,-239.675,5.76515e-07,0.999826,0.0112562
503,-239.764,4.65886e-07,0.99983,0.0112557
504,-239.859,5.66852e-07,0.999833,0.0112552
505,-239.954,7.12482e-07,0.999837,0.0112547
506,-240.049,9.25225e-07,0.999841,0.0112542
507,-240.131,5.19111e-07,0.999844,0.0112537
508,-240.218,3.78871e-07,0.999847,0.0112532
509,-240.313,5.34061e-07,0.99985,0.0112527
510,-240.413,9.96853e-07,0.999854,0.0112522
511,-240.488,3.64694e-07,0.999856,0.0112518
512,-240.573,2.62362e-07,0.999859,0.0112513
513,-240.675,5.77901e-07,0.999862,0.0112507
514,-240.762,5.01251e-07,0.999865,0.0112503
515,-240.854,6.00205e-07,0.999868,0.0112498
516,-240.946,7.41671e-07,0.999871,0.0112493
517,-241.038,9.45898e-07,0.999874,0.0112488
518,-241.118,5.17772e-07,0.999876,0.0112483
519,-241.202,3.69418e-07,0.999879,0.0112479
520,-241.295,5.2397e-07,0.999881,0.0112474
521,-241.392,1.00757e-06,0.999884,0.0112469
522,-241.465,3.5464e-07,0.999886,0.0112465
523,-241.547,2.53531e-07,0.999888,0.011246
524,-241.647,5.78669e-07,0.999891,0.0112455
525,-241.731,4.84698e-07,0.999893,0.0112451
526,-241.821,5.82357e-07,0.999896,0.0112446
527,-241.91,7.21462e-07,0.999898,0.0112441
528,-242,9.21709e-07,0.9999,0.0112436
529,-242.078,5.29116e-07,0.999902,0.0112432
530,-242.16,3.85806e-07,0.999904,0.0112428
531,-242.25,5.30167e-07,0.999906,0.0112423
532,-242.344,9.69626e-07,0.999908,0.0112418
533,-242.416,3.77607e-07,0.99991,0.0112414
534,-242.497,2.77073e-07,0.999912,0.011241
535,-242.592,5.80869e-07,0.999914,0.0112405
536,-242.676,5.23129e-07,0.999915,0.01124
537,-242.762,6.17385e-07,0.999917,0.0112396
538,-242.849,7.50592e-07,0.999919,0.0112391
539,-242.936,9.40156e-07,0.999921,0.0112387
540,-243.012,5.2948e-07,0.999922,0.0112383
541,-243.091,3.78109e-07,0.999924,0.0112379
542,-243.179,5.20575e-07,0.999925,0.0112374
543,-243.271,9.75373e-07,0.999927,0.0112369
